sequence,ALS_Data
4771,1458.000000
4772,1456.000000
4773,1458.000000
4774,1458.000000
4775,1456.000000
4776,1456.000000
4777,1456.000000
4778,1455.000000
4779,1456.000000
4780,1456.000000
4781,1462.000000
4782,1455.000000
4783,1456.000000
4784,1457.000000
4785,1456.000000
4786,1456.000000
4787,1458.000000
4788,1457.000000
4789,1458.000000
4790,1458.000000
4791,1458.000000
4792,1456.000000
4793,1460.000000
4794,1455.000000
4795,1462.000000
4796,1456.000000
4797,1458.000000
4798,1458.000000
4799,1458.000000
4800,1459.000000
4801,1460.000000
4802,1459.000000
4803,1458.000000
4804,1460.000000
4805,1460.000000
4806,1455.000000
4807,1458.000000
4808,1458.000000
4809,1454.000000
4810,1454.000000
4811,1452.000000
4812,1456.000000
4813,1454.000000
4814,1460.000000
4815,1454.000000
4816,1454.000000
4817,1454.000000
4818,1458.000000
4819,1456.000000
4820,1454.000000
4821,1454.000000
4822,1458.000000
4823,1454.000000
4824,1456.000000
4825,1455.000000
4826,1454.000000
4827,1458.000000
4828,1458.000000
4829,1454.000000
4830,1455.000000
4831,1454.000000
4832,1454.000000
4833,1456.000000
4834,1455.000000
4835,1458.000000
4836,1454.000000
4837,1454.000000
4838,1457.000000
4839,1456.000000
4840,1454.000000
4841,1456.000000
4842,1459.000000
4843,1456.000000
4844,1456.000000
4845,1458.000000
4846,1460.000000
4847,1461.000000
4848,1454.000000
4849,1456.000000
4850,1455.000000
4851,1458.000000
4852,1460.000000
4853,1454.000000
4854,1460.000000
4855,1456.000000
4856,1455.000000
4857,1458.000000
4858,1458.000000
4859,1460.000000
4860,1458.000000
4861,1460.000000
4862,1454.000000
4863,1456.000000
4864,1454.000000
4865,1456.000000
4866,1460.000000
4867,1454.000000
4868,1455.000000
4869,1461.000000
4870,1461.000000
4871,1454.000000
4872,1459.000000
4873,1454.000000
4874,1456.000000
4875,1453.000000
4876,1457.000000
4877,1456.000000
4878,1456.000000
4879,1456.000000
4880,1456.000000
4881,1458.000000
4882,1456.000000
4883,1456.000000
4884,1456.000000
4885,1458.000000
4886,1456.000000
4887,1454.000000
4888,1458.000000
4889,1454.000000
4890,1456.000000
4891,1458.000000
4892,1454.000000
4893,1456.000000
4894,1461.000000
4895,1458.000000
4896,1455.000000
4897,1461.000000
4898,1455.000000
4899,1462.000000
4900,1455.000000
4901,1458.000000
4902,1455.000000
4903,1454.000000
4904,1458.000000
4905,1462.000000
4906,1455.000000
4907,1455.000000
4908,1461.000000
4909,1460.000000
4910,1454.000000
4911,1458.000000
4912,1456.000000
4913,1459.000000
4914,1454.000000
4915,1460.000000
4916,1454.000000
4917,1456.000000
4918,1454.000000
4919,1462.000000
4920,1455.000000
4921,1455.000000
4922,1454.000000
4923,1458.000000
4924,1462.000000
4925,1454.000000
4926,1454.000000
4927,1458.000000
4928,1454.000000
4929,1458.000000
4930,1462.000000
4931,1456.000000
4932,1459.000000
4933,1454.000000
4934,1456.000000
4935,1455.000000
4936,1460.000000
4937,1456.000000
4938,1458.000000
4939,1454.000000
4940,1462.000000
4941,1460.000000
4942,1456.000000
4943,1454.000000
4944,1456.000000
4945,1455.000000
4946,1462.000000
4947,1455.000000
4948,1460.000000
4949,1458.000000
4950,1462.000000
4951,1456.000000
4952,1460.000000
4953,1454.000000
4954,1460.000000
4955,1454.000000
4956,1456.000000
4957,1454.000000
4958,1458.000000
4959,1454.000000
4960,1458.000000
4961,1455.000000
4962,1459.000000
4963,1454.000000
4964,1454.000000
4965,1462.000000
4966,1458.000000
4967,1460.000000
4968,1456.000000
4969,1454.000000
4970,1458.000000
4971,1462.000000
4972,1455.000000
4973,1456.000000
4974,1458.000000
4975,1455.000000
4976,1456.000000
4977,1457.000000
4978,1456.000000
4979,1459.000000
4980,1454.000000
4981,1455.000000
4982,1462.000000
4983,1454.000000
4984,1460.000000
4985,1461.000000
4986,1458.000000
4987,1456.000000
4988,1456.000000
4989,1458.000000
4990,1460.000000
4991,1457.000000
4992,1460.000000
4993,1458.000000
4994,1454.000000
4995,1462.000000
4996,1462.000000
4997,1458.000000
4998,1458.000000
4999,1462.000000
5000,1460.000000
5001,1456.000000
5002,1460.000000
5003,1457.000000
5004,1456.000000
5005,1454.000000
5006,1460.000000
5007,1457.000000
5008,1454.000000
5009,1460.000000
5010,1460.000000
5011,1455.000000
5012,1461.000000
5013,1462.000000
5014,1459.000000
5015,1459.000000
5016,1462.000000
5017,1459.000000
5018,1456.000000
5019,1455.000000
5020,1458.000000
5021,1454.000000
5022,1456.000000
5023,1460.000000
5024,1460.000000
5025,1458.000000
5026,1458.000000
5027,1462.000000
5028,1460.000000
5029,1454.000000
5030,1454.000000
5031,1456.000000
5032,1460.000000
5033,1458.000000
5034,1458.000000
5035,1454.000000
5036,1456.000000
5037,1460.000000
5038,1458.000000
5039,1458.000000
5040,1459.000000
5041,1458.000000
5042,1458.000000
5043,1457.000000
5044,1458.000000
5045,1462.000000
5046,1456.000000
5047,1458.000000
5048,1462.000000
5049,1454.000000
5050,1456.000000
5051,1462.000000
5052,1458.000000
5053,1456.000000
5054,1460.000000
5055,1460.000000
5056,1458.000000
5057,1460.000000
5058,1455.000000
5059,1460.000000
5060,1455.000000
5061,1460.000000
5062,1462.000000
5063,1457.000000
5064,1455.000000
5065,1460.000000
5066,1459.000000
5067,1460.000000
5068,1458.000000
5069,1460.000000
5070,1456.000000
5071,1457.000000
5072,1457.000000
5073,1459.000000
5074,1456.000000
5075,1458.000000
5076,1460.000000
5077,1456.000000
5078,1456.000000
5079,1460.000000
5080,1458.000000
5081,1459.000000
5082,1460.000000
5083,1458.000000
5084,1456.000000
5085,1454.000000
5086,1455.000000
5087,1460.000000
5088,1456.000000
5089,1458.000000
5090,1458.000000
5091,1456.000000
5092,1458.000000
5093,1460.000000
5094,1460.000000
5095,1458.000000
5096,1458.000000
5097,1458.000000
5098,1460.000000
5099,1460.000000
5100,1459.000000
5101,1461.000000
5102,1456.000000
5103,1458.000000
5104,1460.000000
5105,1458.000000
5106,1460.000000
5107,1460.000000
5108,1458.000000
5109,1458.000000
5110,1454.000000
5111,1460.000000
5112,1454.000000
5113,1454.000000
5114,1462.000000
5115,1460.000000
5116,1458.000000
5117,1456.000000
5118,1460.000000
5119,1458.000000
5120,1458.000000
5121,1457.000000
5122,1456.000000
5123,1454.000000
5124,1455.000000
5125,1460.000000
5126,1454.000000
5127,1454.000000
5128,1458.000000
5129,1460.000000
5130,1457.000000
5131,1462.000000
5132,1458.000000
5133,1456.000000
5134,1460.000000
5135,1455.000000
5136,1460.000000
5137,1455.000000
5138,1462.000000
5139,1454.000000
5140,1456.000000
5141,1458.000000
5142,1455.000000
5143,1458.000000
5144,1456.000000
5145,1462.000000
5146,1458.000000
5147,1456.000000
5148,1462.000000
5149,1459.000000
5150,1454.000000
5151,1455.000000
5152,1462.000000
5153,1454.000000
5154,1454.000000
5155,1460.000000
5156,1455.000000
5157,1456.000000
5158,1458.000000
5159,1457.000000
5160,1458.000000
5161,1458.000000
5162,1457.000000
5163,1459.000000
5164,1454.000000
5165,1458.000000
5166,1460.000000
5167,1461.000000
5168,1455.000000
5169,1458.000000
5170,1460.000000
5171,1455.000000
5172,1461.000000
5173,1455.000000
5174,1460.000000
5175,1454.000000
5176,1457.000000
5177,1456.000000
5178,1454.000000
5179,1460.000000
5180,1461.000000
5181,1455.000000
5182,1455.000000
5183,1458.000000
5184,1458.000000
5185,1456.000000
5186,1458.000000
5187,1458.000000
5188,1458.000000
5189,1460.000000
5190,1457.000000
5191,1462.000000
5192,1456.000000
5193,1455.000000
5194,1462.000000
5195,1460.000000
5196,1456.000000
5197,1460.000000
5198,1459.000000
5199,1456.000000
5200,1460.000000
5201,1459.000000
5202,1460.000000
5203,1456.000000
5204,1458.000000
5205,1462.000000
5206,1454.000000
5207,1461.000000
5208,1460.000000
5209,1458.000000
5210,1458.000000
5211,1458.000000
5212,1458.000000
5213,1456.000000
5214,1460.000000
5215,1458.000000
5216,1463.000000
5217,1455.000000
5218,1461.000000
5219,1455.000000
5220,1455.000000
5221,1458.000000
5222,1460.000000
5223,1458.000000
5224,1458.000000
5225,1460.000000
5226,1458.000000
5227,1456.000000
5228,1460.000000
5229,1455.000000
5230,1456.000000
5231,1454.000000
5232,1458.000000
5233,1458.000000
5234,1455.000000
5235,1458.000000
5236,1458.000000
5237,1458.000000
5238,1458.000000
5239,1456.000000
5240,1456.000000
5241,1456.000000
5242,1460.000000
5243,1455.000000
5244,1458.000000
5245,1460.000000
5246,1459.000000
5247,1460.000000
5248,1456.000000
5249,1458.000000
5250,1460.000000
5251,1458.000000
5252,1462.000000
5253,1455.000000
5254,1460.000000
5255,1457.000000
5256,1456.000000
5257,1461.000000
5258,1458.000000
5259,1458.000000
5260,1459.000000
5261,1458.000000
5262,1456.000000
5263,1460.000000
5264,1459.000000
5265,1456.000000
5266,1458.000000
5267,1460.000000
5268,1460.000000
5269,1454.000000
5270,1456.000000
5271,1460.000000
5272,1454.000000
5273,1458.000000
5274,1457.000000
5275,1457.000000
5276,1456.000000
5277,1460.000000
5278,1458.000000
5279,1457.000000
5280,1460.000000
5281,1456.000000
5282,1458.000000
5283,1454.000000
5284,1459.000000
5285,1460.000000
5286,1458.000000
5287,1456.000000
5288,1460.000000
5289,1458.000000
5290,1458.000000
5291,1457.000000
5292,1458.000000
5293,1456.000000
5294,1455.000000
5295,1454.000000
5296,1458.000000
5297,1454.000000
5298,1460.000000
5299,1460.000000
5300,1455.000000
5301,1462.000000
5302,1460.000000
5303,1455.000000
5304,1461.000000
5305,1460.000000
5306,1456.000000
5307,1461.000000
5308,1454.000000
5309,1462.000000
5310,1456.000000
5311,1454.000000
5312,1460.000000
5313,1456.000000
5314,1456.000000
5315,1460.000000
5316,1455.000000
5317,1459.000000
5318,1461.000000
5319,1455.000000
5320,1460.000000
5321,1456.000000
5322,1460.000000
5323,1458.000000
5324,1460.000000
5325,1458.000000
5326,1458.000000
5327,1456.000000
5328,1459.000000
5329,1458.000000
5330,1460.000000
5331,1459.000000
5332,1459.000000
5333,1458.000000
5334,1458.000000
5335,1460.000000
5336,1460.000000
5337,1460.000000
5338,1458.000000
5339,1460.000000
5340,1462.000000
5341,1458.000000
5342,1459.000000
5343,1459.000000
5344,1462.000000
5345,1458.000000
5346,1458.000000
5347,1460.000000
5348,1460.000000
5349,1460.000000
5350,1458.000000
5351,1457.000000
5352,1459.000000
5353,1460.000000
5354,1460.000000
5355,1460.000000
5356,1460.000000
5357,1460.000000
5358,1458.000000
5359,1458.000000
5360,1458.000000
5361,1459.000000
5362,1458.000000
5363,1458.000000
5364,1462.000000
5365,1457.000000
5366,1458.000000
5367,1459.000000
5368,1462.000000
5369,1460.000000
5370,1460.000000
5371,1462.000000
5372,1460.000000
5373,1459.000000
5374,1460.000000
5375,1460.000000
5376,1460.000000
5377,1460.000000
5378,1460.000000
5379,1460.000000
5380,1458.000000
5381,1461.000000
5382,1460.000000
5383,1459.000000
5384,1460.000000
5385,1458.000000
5386,1459.000000
5387,1457.000000
5388,1462.000000
5389,1460.000000
5390,1456.000000
5391,1460.000000
5392,1460.000000
5393,1458.000000
5394,1460.000000
5395,1460.000000
5396,1458.000000
5397,1460.000000
5398,1461.000000
5399,1459.000000
5400,1461.000000
5401,1459.000000
5402,1460.000000
5403,1460.000000
5404,1459.000000
5405,1460.000000
5406,1460.000000
5407,1458.000000
5408,1462.000000
5409,1457.000000
5410,1460.000000
5411,1461.000000
5412,1458.000000
5413,1460.000000
5414,1458.000000
5415,1458.000000
5416,1460.000000
5417,1460.000000
5418,1461.000000
5419,1458.000000
5420,1462.000000
5421,1460.000000
5422,1458.000000
5423,1459.000000
5424,1460.000000
5425,1458.000000
5426,1459.000000
5427,1460.000000
5428,1458.000000
5429,1462.000000
5430,1460.000000
5431,1457.000000
5432,1460.000000
5433,1460.000000
5434,1462.000000
5435,1460.000000
5436,1458.000000
5437,1459.000000
5438,1459.000000
5439,1462.000000
5440,1462.000000
5441,1462.000000
5442,1458.000000
5443,1462.000000
5444,1462.000000
5445,1460.000000
5446,1460.000000
5447,1458.000000
5448,1460.000000
5449,1458.000000
5450,1458.000000
5451,1462.000000
5452,1458.000000
5453,1460.000000
5454,1462.000000
5455,1461.000000
5456,1458.000000
5457,1460.000000
5458,1459.000000
5459,1460.000000
5460,1460.000000
5461,1460.000000
5462,1460.000000
5463,1458.000000
5464,1459.000000
5465,1458.000000
5466,1460.000000
5467,1458.000000
5468,1458.000000
5469,1458.000000
5470,1460.000000
5471,1458.000000
5472,1462.000000
5473,1460.000000
5474,1458.000000
5475,1460.000000
5476,1460.000000
5477,1460.000000
5478,1458.000000
5479,1458.000000
5480,1457.000000
5481,1460.000000
5482,1458.000000
5483,1462.000000
5484,1460.000000
5485,1458.000000
5486,1461.000000
5487,1462.000000
5488,1460.000000
5489,1462.000000
5490,1462.000000
5491,1458.000000
5492,1458.000000
5493,1462.000000
5494,1461.000000
5495,1460.000000
5496,1461.000000
5497,1458.000000
5498,1460.000000
5499,1460.000000
5500,1462.000000
5501,1460.000000
5502,1458.000000
5503,1462.000000
5504,1460.000000
5505,1460.000000
5506,1459.000000
5507,1458.000000
5508,1461.000000
5509,1456.000000
5510,1460.000000
5511,1458.000000
5512,1460.000000
5513,1460.000000
5514,1462.000000
5515,1458.000000
5516,1460.000000
5517,1460.000000
5518,1458.000000
5519,1462.000000
5520,1460.000000
5521,1460.000000
5522,1458.000000
5523,1457.000000
5524,1462.000000
5525,1460.000000
5526,1458.000000
5527,1462.000000
5528,1462.000000
5529,1461.000000
5530,1460.000000
5531,1460.000000
5532,1458.000000
5533,1461.000000
5534,1460.000000
5535,1460.000000
5536,1458.000000
5537,1460.000000
5538,1460.000000
5539,1463.000000
5540,1460.000000
5541,1460.000000
5542,1462.000000
5543,1459.000000
5544,1460.000000
5545,1462.000000
5546,1459.000000
5547,1458.000000
5548,1458.000000
5549,1461.000000
5550,1460.000000
5551,1458.000000
5552,1462.000000
5553,1458.000000
5554,1460.000000
5555,1462.000000
5556,1460.000000
5557,1458.000000
5558,1462.000000
5559,1462.000000
5560,1459.000000
5561,1458.000000
5562,1460.000000
5563,1462.000000
5564,1461.000000
5565,1458.000000
5566,1460.000000
5567,1460.000000
5568,1460.000000
5569,1462.000000
5570,1462.000000
5571,1461.000000
5572,1460.000000
5573,1462.000000
5574,1459.000000
5575,1456.000000
5576,1457.000000
5577,1462.000000
5578,1458.000000
5579,1460.000000
5580,1462.000000
5581,1460.000000
5582,1460.000000
5583,1462.000000
5584,1458.000000
5585,1458.000000
5586,1459.000000
5587,1461.000000
5588,1460.000000
5589,1460.000000
5590,1461.000000
5591,1460.000000
5592,1460.000000
5593,1460.000000
5594,1458.000000
5595,1458.000000
5596,1459.000000
5597,1460.000000
5598,1458.000000
5599,1457.000000
5600,1458.000000
5601,1460.000000
5602,1456.000000
5603,1458.000000
5604,1462.000000
5605,1458.000000
5606,1459.000000
5607,1460.000000
5608,1460.000000
5609,1459.000000
5610,1462.000000
5611,1457.000000
5612,1460.000000
5613,1460.000000
5614,1459.000000
5615,1459.000000
5616,1459.000000
5617,1458.000000
5618,1460.000000
5619,1460.000000
5620,1460.000000
5621,1457.000000
5622,1462.000000
5623,1459.000000
5624,1458.000000
5625,1460.000000
5626,1460.000000
5627,1460.000000
5628,1462.000000
5629,1460.000000
5630,1461.000000
5631,1460.000000
5632,1462.000000
5633,1460.000000
5634,1458.000000
5635,1462.000000
5636,1463.000000
5637,1458.000000
5638,1459.000000
5639,1461.000000
5640,1462.000000
5641,1460.000000
5642,1464.000000
5643,1459.000000
5644,1460.000000
5645,1458.000000
5646,1462.000000
5647,1460.000000
5648,1458.000000
5649,1459.000000
5650,1458.000000
5651,1459.000000
5652,1460.000000
5653,1460.000000
5654,1461.000000
5655,1460.000000
5656,1462.000000
5657,1458.000000
5658,1460.000000
5659,1462.000000
5660,1458.000000
5661,1460.000000
5662,1462.000000
5663,1462.000000
5664,1461.000000
5665,1459.000000
5666,1458.000000
5667,1462.000000
5668,1460.000000
5669,1458.000000
5670,1462.000000
5671,1458.000000
5672,1460.000000
5673,1460.000000
5674,1459.000000
5675,1460.000000
5676,1460.000000
5677,1460.000000
5678,1460.000000
5679,1461.000000
5680,1462.000000
5681,1460.000000
5682,1458.000000
5683,1458.000000
5684,1462.000000
5685,1458.000000
5686,1458.000000
5687,1458.000000
5688,1458.000000
5689,1460.000000
5690,1459.000000
5691,1459.000000
5692,1459.000000
5693,1458.000000
5694,1459.000000
5695,1462.000000
5696,1462.000000
5697,1458.000000
5698,1459.000000
5699,1458.000000
5700,1460.000000
5701,1458.000000
5702,1460.000000
5703,1460.000000
5704,1462.000000
5705,1462.000000
5706,1460.000000
5707,1460.000000
5708,1460.000000
5709,1462.000000
5710,1462.000000
5711,1461.000000
5712,1462.000000
5713,1458.000000
5714,1460.000000
5715,1462.000000
5716,1460.000000
5717,1462.000000
5718,1458.000000
5719,1462.000000
5720,1460.000000
5721,1460.000000
5722,1462.000000
5723,1460.000000
5724,1460.000000
5725,1462.000000
5726,1458.000000
5727,1459.000000
5728,1459.000000
5729,1460.000000
5730,1461.000000
5731,1462.000000
5732,1457.000000
5733,1459.000000
5734,1458.000000
5735,1458.000000
5736,1462.000000
5737,1458.000000
5738,1458.000000
5739,1458.000000
5740,1462.000000
5741,1460.000000
5742,1458.000000
5743,1460.000000
5744,1460.000000
5745,1462.000000
5746,1459.000000
5747,1462.000000
5748,1461.000000
5749,1459.000000
5750,1460.000000
5751,1462.000000
5752,1460.000000
5753,1458.000000
5754,1462.000000
5755,1460.000000
5756,1462.000000
5757,1460.000000
5758,1458.000000
5759,1458.000000
5760,1458.000000
5761,1459.000000
5762,1459.000000
5763,1458.000000
5764,1458.000000
5765,1456.000000
5766,1456.000000
5767,1459.000000
5768,1460.000000
5769,1462.000000
5770,1459.000000
5771,1458.000000
5772,1458.000000
5773,1458.000000
5774,1461.000000
5775,1460.000000
5776,1462.000000
5777,1458.000000
5778,1459.000000
5779,1458.000000
5780,1458.000000
5781,1458.000000
5782,1460.000000
5783,1458.000000
5784,1460.000000
5785,1459.000000
5786,1460.000000
5787,1457.000000
5788,1458.000000
5789,1460.000000
5790,1458.000000
5791,1458.000000
5792,1459.000000
5793,1456.000000
5794,1458.000000
5795,1458.000000
5796,1454.000000
5797,1454.000000
5798,1454.000000
5799,1458.000000
5800,1454.000000
5801,1460.000000
5802,1460.000000
5803,1455.000000
5804,1456.000000
5805,1461.000000
5806,1454.000000
5807,1456.000000
5808,1462.000000
5809,1455.000000
5810,1457.000000
5811,1456.000000
5812,1455.000000
5813,1461.000000
5814,1456.000000
5815,1460.000000
5816,1460.000000
5817,1458.000000
5818,1456.000000
5819,1458.000000
5820,1461.000000
5821,1460.000000
5822,1458.000000
5823,1456.000000
5824,1455.000000
5825,1454.000000
5826,1457.000000
5827,1460.000000
5828,1456.000000
5829,1460.000000
5830,1455.000000
5831,1458.000000
5832,1456.000000
5833,1458.000000
5834,1458.000000
5835,1457.000000
5836,1455.000000
5837,1454.000000
5838,1458.000000
5839,1460.000000
5840,1456.000000
5841,1458.000000
5842,1456.000000
5843,1458.000000
5844,1462.000000
5845,1456.000000
5846,1456.000000
5847,1458.000000
5848,1458.000000
5849,1459.000000
5850,1455.000000
5851,1460.000000
5852,1460.000000
5853,1458.000000
5854,1458.000000
5855,1458.000000
5856,1459.000000
5857,1458.000000
5858,1460.000000
5859,1456.000000
5860,1458.000000
5861,1460.000000
5862,1456.000000
5863,1458.000000
5864,1458.000000
5865,1459.000000
5866,1458.000000
5867,1457.000000
5868,1458.000000
5869,1456.000000
5870,1456.000000
5871,1458.000000
5872,1460.000000
5873,1456.000000
5874,1460.000000
5875,1456.000000
5876,1456.000000
5877,1458.000000
5878,1456.000000
5879,1460.000000
5880,1458.000000
5881,1460.000000
5882,1458.000000
5883,1456.000000
5884,1456.000000
5885,1460.000000
5886,1460.000000
5887,1458.000000
5888,1460.000000
5889,1460.000000
5890,1458.000000
5891,1460.000000
5892,1458.000000
5893,1458.000000
5894,1458.000000
5895,1456.000000
5896,1459.000000
5897,1460.000000
5898,1458.000000
5899,1458.000000
5900,1458.000000
5901,1460.000000
5902,1458.000000
5903,1460.000000
5904,1458.000000
5905,1456.000000
5906,1458.000000
5907,1458.000000
5908,1458.000000
5909,1460.000000
5910,1460.000000
5911,1459.000000
5912,1458.000000
5913,1458.000000
5914,1458.000000
5915,1458.000000
5916,1458.000000
5917,1460.000000
5918,1456.000000
5919,1458.000000
5920,1459.000000
5921,1458.000000
5922,1461.000000
5923,1459.000000
5924,1460.000000
5925,1457.000000
5926,1458.000000
5927,1458.000000
5928,1460.000000
5929,1458.000000
5930,1458.000000
5931,1460.000000
5932,1458.000000
5933,1459.000000
5934,1461.000000
5935,1459.000000
5936,1458.000000
5937,1462.000000
5938,1459.000000
5939,1456.000000
5940,1459.000000
5941,1460.000000
5942,1458.000000
5943,1460.000000
5944,1456.000000
5945,1460.000000
5946,1462.000000
5947,1459.000000
5948,1459.000000
5949,1458.000000
5950,1458.000000
5951,1458.000000
5952,1459.000000
5953,1458.000000
5954,1458.000000
5955,1458.000000
5956,1456.000000
5957,1458.000000
5958,1461.000000
5959,1458.000000
5960,1460.000000
5961,1459.000000
5962,1459.000000
5963,1456.000000
5964,1460.000000
5965,1456.000000
5966,1458.000000
5967,1456.000000
5968,1460.000000
5969,1458.000000
5970,1458.000000
5971,1460.000000
5972,1456.000000
5973,1459.000000
5974,1461.000000
5975,1460.000000
5976,1458.000000
5977,1461.000000
5978,1459.000000
5979,1456.000000
5980,1460.000000
5981,1462.000000
5982,1460.000000
5983,1458.000000
5984,1460.000000
5985,1458.000000
5986,1460.000000
5987,1460.000000
5988,1458.000000
5989,1458.000000
5990,1457.000000
5991,1459.000000
5992,1458.000000
5993,1456.000000
5994,1458.000000
5995,1460.000000
5996,1459.000000
5997,1460.000000
5998,1459.000000
5999,1458.000000
6000,1460.000000
6001,1459.000000
6002,1460.000000
6003,1460.000000
6004,1460.000000
6005,1460.000000
6006,1462.000000
6007,1459.000000
6008,1460.000000
6009,1458.000000
6010,1459.000000
6011,1460.000000
6012,1458.000000
6013,1460.000000
6014,1459.000000
6015,1458.000000
6016,1456.000000
6017,1459.000000
6018,1460.000000
6019,1458.000000
6020,1459.000000
6021,1458.000000
6022,1460.000000
6023,1458.000000
6024,1459.000000
6025,1458.000000
6026,1458.000000
6027,1458.000000
6028,1462.000000
6029,1460.000000
6030,1459.000000
6031,1457.000000
6032,1459.000000
6033,1456.000000
6034,1458.000000
6035,1460.000000
6036,1458.000000
6037,1460.000000
6038,1456.000000
6039,1460.000000
6040,1456.000000
6041,1462.000000
6042,1458.000000
6043,1458.000000
6044,1458.000000
6045,1455.000000
6046,1459.000000
6047,1459.000000
6048,1454.000000
6049,1455.000000
6050,1458.000000
6051,1455.000000
6052,1457.000000
6053,1455.000000
6054,1456.000000
6055,1462.000000
6056,1460.000000
6057,1456.000000
6058,1461.000000
6059,1455.000000
6060,1458.000000
6061,1458.000000
6062,1458.000000
6063,1461.000000
6064,1460.000000
6065,1458.000000
6066,1459.000000
6067,1462.000000
6068,1456.000000
6069,1454.000000
6070,1460.000000
6071,1458.000000
6072,1458.000000
6073,1458.000000
6074,1458.000000
6075,1460.000000
6076,1456.000000
6077,1461.000000
6078,1460.000000
6079,1456.000000
6080,1459.000000
6081,1461.000000
6082,1456.000000
6083,1462.000000
6084,1458.000000
6085,1456.000000
6086,1458.000000
6087,1458.000000
6088,1463.000000
6089,1458.000000
6090,1456.000000
6091,1462.000000
6092,1456.000000
6093,1458.000000
6094,1462.000000
6095,1460.000000
6096,1456.000000
6097,1458.000000
6098,1460.000000
6099,1456.000000
6100,1455.000000
6101,1460.000000
6102,1458.000000
6103,1455.000000
6104,1457.000000
6105,1462.000000
6106,1456.000000
6107,1458.000000
6108,1458.000000
6109,1462.000000
6110,1458.000000
6111,1460.000000
6112,1456.000000
6113,1458.000000
6114,1458.000000
6115,1461.000000
6116,1460.000000
6117,1456.000000
6118,1456.000000
6119,1462.000000
6120,1458.000000
6121,1459.000000
6122,1462.000000
6123,1460.000000
6124,1460.000000
6125,1456.000000
6126,1461.000000
6127,1460.000000
6128,1460.000000
6129,1458.000000
6130,1460.000000
6131,1456.000000
6132,1460.000000
6133,1458.000000
6134,1456.000000
6135,1458.000000
6136,1456.000000
6137,1459.000000
6138,1460.000000
6139,1462.000000
6140,1461.000000
6141,1458.000000
6142,1457.000000
6143,1458.000000
6144,1459.000000
6145,1455.000000
6146,1460.000000
6147,1460.000000
6148,1456.000000
6149,1459.000000
6150,1460.000000
6151,1458.000000
6152,1458.000000
6153,1458.000000
6154,1458.000000
6155,1458.000000
6156,1460.000000
6157,1457.000000
6158,1458.000000
6159,1456.000000
6160,1460.000000
6161,1458.000000
6162,1458.000000
6163,1460.000000
6164,1460.000000
6165,1459.000000
6166,1464.000000
6167,1458.000000
6168,1460.000000
6169,1456.000000
6170,1458.000000
6171,1457.000000
6172,1456.000000
6173,1458.000000
6174,1458.000000
6175,1458.000000
6176,1456.000000
6177,1458.000000
6178,1458.000000
6179,1456.000000
6180,1459.000000
6181,1460.000000
6182,1460.000000
6183,1460.000000
6184,1458.000000
6185,1460.000000
6186,1458.000000
6187,1461.000000
6188,1460.000000
6189,1460.000000
6190,1458.000000
6191,1458.000000
6192,1460.000000
6193,1459.000000
6194,1458.000000
6195,1457.000000
6196,1458.000000
6197,1460.000000
6198,1459.000000
6199,1459.000000
6200,1456.000000
6201,1458.000000
6202,1458.000000
6203,1458.000000
6204,1460.000000
6205,1459.000000
6206,1460.000000
6207,1460.000000
6208,1461.000000
6209,1458.000000
6210,1458.000000
6211,1460.000000
6212,1458.000000
6213,1459.000000
6214,1459.000000
6215,1458.000000
6216,1460.000000
6217,1460.000000
6218,1458.000000
6219,1457.000000
6220,1456.000000
6221,1456.000000
6222,1458.000000
6223,1462.000000
6224,1458.000000
6225,1458.000000
6226,1462.000000
6227,1459.000000
6228,1459.000000
6229,1459.000000
6230,1460.000000
6231,1458.000000
6232,1458.000000
6233,1457.000000
6234,1460.000000
6235,1458.000000
6236,1460.000000
6237,1458.000000
6238,1458.000000
6239,1458.000000
6240,1460.000000
6241,1458.000000
6242,1456.000000
6243,1460.000000
6244,1460.000000
6245,1458.000000
6246,1460.000000
6247,1458.000000
6248,1458.000000
6249,1458.000000
6250,1459.000000
6251,1460.000000
6252,1461.000000
6253,1456.000000
6254,1460.000000
6255,1461.000000
6256,1458.000000
6257,1459.000000
6258,1460.000000
6259,1458.000000
6260,1458.000000
6261,1458.000000
6262,1456.000000
6263,1458.000000
6264,1460.000000
6265,1458.000000
6266,1456.000000
6267,1460.000000
6268,1458.000000
6269,1459.000000
6270,1459.000000
6271,1458.000000
6272,1458.000000
6273,1460.000000
6274,1458.000000
6275,1460.000000
6276,1462.000000
6277,1458.000000
6278,1460.000000
6279,1460.000000
6280,1458.000000
6281,1462.000000
6282,1458.000000
6283,1459.000000
6284,1459.000000
6285,1460.000000
6286,1460.000000
6287,1460.000000
6288,1456.000000
6289,1460.000000
6290,1460.000000
6291,1458.000000
6292,1462.000000
6293,1459.000000
6294,1460.000000
6295,1458.000000
6296,1462.000000
6297,1460.000000
6298,1458.000000
6299,1458.000000
6300,1458.000000
6301,1458.000000
6302,1460.000000
6303,1460.000000
6304,1459.000000
6305,1459.000000
6306,1460.000000
6307,1458.000000
6308,1459.000000
6309,1458.000000
6310,1458.000000
6311,1456.000000
6312,1456.000000
6313,1459.000000
6314,1458.000000
6315,1458.000000
6316,1459.000000
6317,1459.000000
6318,1458.000000
6319,1456.000000
6320,1458.000000
6321,1458.000000
6322,1459.000000
6323,1459.000000
6324,1458.000000
